PROD_CODE;BASKET_ID
PRD0903720;994106500171796
PRD0901718;994106500171893
PRD0901881;994106500171893
PRD0901887;994106500171893
PRD0902289;994106500171893
PRD0903053;994106500171893
PRD0904044;994106500171893
PRD0904358;994106500171893
PRD0904945;994106500171893
PRD0903678;994106500171893
PRD0902158;994106500171893
PRD0902923;994106500171893
PRD0902011;994106500171893
PRD0900233;994106500172224
PRD0900388;994106500172224
PRD0900397;994106500172224
PRD0900440;994106500172224
PRD0900691;994106500172224
PRD0901239;994106500172224
PRD0901656;994106500172224
PRD0901744;994106500172224
PRD0901994;994106500172224
PRD0902029;994106500172224
PRD0902472;994106500172224
PRD0902742;994106500172224
PRD0903003;994106500172224
PRD0903050;994106500172224
PRD0903279;994106500172224
PRD0903628;994106500172224
PRD0904478;994106500172224
PRD0904921;994106500172224
PRD0904933;994106500172224
PRD0901763;994106500172224
PRD0903981;994106500172224
PRD0902689;994106500172224
PRD0901068;994106500173430
PRD0901084;994106500173430
PRD0901090;994106500173430
PRD0901777;994106500173430
PRD0902335;994106500173430
PRD0902581;994106500173430
PRD0903234;994106500173430
PRD0903377;994106500173430
PRD0904134;994106500173430
PRD0904250;994106500173430
PRD0904295;994106500173430
PRD0904358;994106500173430
PRD0904409;994106500173430
PRD0902149;994106500173430
PRD0901399;994106500173430
PRD0900159;994106500173463
PRD0900254;994106500173463
PRD0900341;994106500173463
PRD0903571;994106500173463
PRD0903608;994106500173463
PRD0903923;994106500173463
PRD0904421;994106500173463
PRD0904569;994106500173463
PRD0902502;994106500173900
PRD0902587;994106500173900
PRD0902728;994106500173900
PRD0904668;994106500173900
PRD0904982;994106500173900
PRD0902467;994106500173900
PRD0902011;994106500173900
PRD0902613;994106500173900
PRD0900121;994106500174566
PRD0900533;994106500174566
PRD0900938;994106500174566
PRD0901182;994106500174566
PRD0901480;994106500174566
PRD0901777;994106500174566
PRD0902740;994106500174566
PRD0903052;994106500174566
PRD0903369;994106500174566
PRD0904906;994106500174566
PRD0901652;994106500174683
PRD0900264;994106500174684
PRD0900531;994106500174684
PRD0900830;994106500174684
PRD0901627;994106500174684
PRD0901740;994106500174684
PRD0902700;994106500174684
PRD0903052;994106500174684
PRD0903463;994106500174684
PRD0903944;994106500174684
PRD0904358;994106500174684
PRD0904488;994106500174684
PRD0904722;994106500174684
PRD0904887;994106500174684
PRD0904976;994106500174684
PRD0901888;994106500174684
PRD0900234;994106500174684
PRD0900584;994106500174684
PRD0902723;994106500174684
PRD0903846;994106500174684
PRD0904632;994106500174684
PRD0904046;994106500174685
PRD0900654;994106500174749
PRD0901564;994106500174750
PRD0903806;994106500174750
PRD0904337;994106500174750
PRD0902025;994106500174751
PRD0900065;994106500174752
PRD0900159;994106500174752
PRD0900666;994106500174752
PRD0900810;994106500174752
PRD0901084;994106500174752
PRD0901306;994106500174752
PRD0901316;994106500174752
PRD0901672;994106500174752
PRD0902029;994106500174752
PRD0902453;994106500174752
PRD0902882;994106500174752
PRD0902897;994106500174752
PRD0902929;994106500174752
PRD0902930;994106500174752
PRD0903114;994106500174752
PRD0903158;994106500174752
PRD0903786;994106500174752
PRD0904001;994106500174752
PRD0904278;994106500174752
PRD0904480;994106500174752
PRD0904507;994106500174752
PRD0904614;994106500174752
PRD0904962;994106500174752
PRD0904652;994106500174752
PRD0900684;994106500175263
PRD0901878;994106500175263
PRD0902130;994106500175263
PRD0900387;994106500175263
PRD0903913;994106500175264
PRD0900382;994106500175265
PRD0900986;994106500175265
PRD0901220;994106500175265
PRD0902388;994106500175265
PRD0902396;994106500175265
PRD0903841;994106500175265
PRD0904325;994106500175265
PRD0904531;994106500175265
PRD0900330;994106500175266
PRD0901088;994106500175266
PRD0901514;994106500175266
PRD0903051;994106500175266
PRD0904945;994106500175266
PRD0903913;994106500175266
PRD0904652;994106500175266
PRD0900121;994106500175267
PRD0903678;994106500175298
PRD0904498;994106500175298
PRD0900363;994106500175299
PRD0900897;994106500175299
PRD0901111;994106500175299
PRD0903678;994106500175299
PRD0902601;994106500175388
PRD0903876;994106500175388
PRD0904358;994106500175388
PRD0902601;994106500175389
PRD0904281;994106500175389
PRD0904358;994106500175389
PRD0904780;994106500175389
PRD0904917;994106500175389
PRD0901464;994106500175780
PRD0902540;994106500175780
PRD0902808;994106500175780
PRD0902813;994106500175780
PRD0902852;994106500175780
PRD0902897;994106500175780
PRD0902944;994106500175780
PRD0903365;994106500175780
PRD0903717;994106500175780
PRD0904358;994106500175780
PRD0904739;994106500175780
PRD0904887;994106500175780
PRD0904976;994106500175780
PRD0900362;994106500175780
PRD0900873;994106500175781
PRD0900876;994106500175781
PRD0901258;994106500175781
PRD0901265;994106500175781
PRD0901401;994106500175781
PRD0901549;994106500175781
PRD0902692;994106500175781
PRD0902944;994106500175781
PRD0903867;994106500175781
PRD0903988;994106500175781
PRD0904826;994106500175781
PRD0900991;994106500175781
PRD0901414;994106500176010
PRD0904029;994106500176010
PRD0904044;994106500176253
PRD0903053;994106500176683
PRD0900121;994106500177108
PRD0900210;994106500177108
PRD0900336;994106500177108
PRD0901265;994106500177108
PRD0903052;994106500177109
PRD0903910;994106500177109
PRD0901253;994106500177110
PRD0901228;994106500177111
PRD0900736;994106500177158
PRD0900830;994106500177158
PRD0901359;994106500177158
PRD0902014;994106500177158
PRD0902017;994106500177158
PRD0902122;994106500177158
PRD0902374;994106500177158
PRD0902946;994106500177158
PRD0903353;994106500177158
PRD0903867;994106500177158
PRD0904496;994106500177158
PRD0904857;994106500177158
PRD0904962;994106500177158
PRD0904760;994106500177158
PRD0903908;994106500177748
PRD0903003;994106500178336
PRD0903485;994106500178336
PRD0904475;994106500178336
PRD0900472;994106500178337
PRD0900835;994106500178337
PRD0902225;994106500178337
PRD0903678;994106500178337
PRD0901161;994106500178661
PRD0901874;994106500178661
PRD0902787;994106500178661
PRD0902930;994106500178661
PRD0903774;994106500178661
PRD0904419;994106500178661
PRD0903678;994106500178661
PRD0901027;994106500178661
PRD0900961;994106500178662
PRD0901278;994106500178662
PRD0902787;994106500178662
PRD0902930;994106500178662
PRD0903052;994106500178662
PRD0904334;994106500178662
PRD0901878;994106500178727
PRD0900166;994106500178728
PRD0901182;994106500178728
PRD0901704;994106500178728
PRD0903678;994106500178728
PRD0901317;994106500178728
PRD0900093;994106500178729
PRD0901088;994106500178729
PRD0901704;994106500178729
PRD0903246;994106500178729
PRD0904561;994106500178729
PRD0904688;994106500178729
PRD0904887;994106500178729
PRD0900679;994106500178730
PRD0901945;994106500178730
PRD0902628;994106500178730
PRD0902707;994106500178730
PRD0902913;994106500178730
PRD0903048;994106500178730
PRD0904149;994106500178730
PRD0904555;994106500178730
PRD0902449;994106500178730
PRD0902599;994106500178731
PRD0903052;994106500178731
PRD0903395;994106500178731
PRD0903678;994106500178731
PRD0901813;994106500178866
PRD0902322;994106500178866
PRD0903720;994106500178866
PRD0900876;994106500178867
PRD0903485;994106500178867
PRD0901506;994106500178867
PRD0900482;994106500178868
PRD0900978;994106500178868
PRD0902482;994106500178868
PRD0902695;994106500178868
PRD0903688;994106500178868
PRD0903906;994106500178868
PRD0903678;994106500178868
PRD0904358;994106500178869
PRD0901265;994106500178870
PRD0901285;994106500178870
PRD0901469;994106500178870
PRD0902120;994106500178870
PRD0902203;994106500178870
PRD0902482;994106500178870
PRD0902942;994106500178870
PRD0903052;994106500178870
PRD0903074;994106500178870
PRD0903269;994106500178870
PRD0903959;994106500178870
PRD0904138;994106500178870
PRD0900051;994106500178870
PRD0903678;994106500178870
PRD0901075;994106500178871
PRD0902613;994106500178871
PRD0900099;994106500179522
PRD0900233;994106500179522
PRD0900469;994106500179522
PRD0900631;994106500179522
PRD0900701;994106500179522
PRD0900906;994106500179522
PRD0901386;994106500179522
PRD0901580;994106500179522
PRD0901679;994106500179522
PRD0901837;994106500179522
PRD0901857;994106500179522
PRD0902661;994106500179522
PRD0903074;994106500179522
PRD0903228;994106500179522
PRD0903770;994106500179522
PRD0903862;994106500179522
PRD0904025;994106500179522
PRD0904358;994106500179522
PRD0902900;994106500179522
PRD0901992;994106500179522
PRD0902317;994106500179522
PRD0904345;994106500179522
PRD0901886;994106500179522
PRD0900316;994106500179663
PRD0901387;994106500179663
PRD0900966;994106500179663
PRD0901103;994106500179663
PRD0903806;994106500179664
PRD0904731;994106500179664
PRD0904789;994106500179664
PRD0902963;994106500179665
PRD0900363;994106500179666
PRD0903837;994106500179666
PRD0901348;994106500179666
PRD0903156;994106500179666
PRD0900385;994106500179691
PRD0901597;994106500179691
PRD0902423;994106500179691
PRD0903782;994106500179691
PRD0904297;994106500179691
PRD0904507;994106500179691
PRD0903429;994106500179691
PRD0904639;994106500179692
PRD0902107;994106500179692
PRD0902469;994106500179782
PRD0902322;994106500179783
PRD0903788;994106500179783
PRD0900499;994106500180138
PRD0901483;994106500180138
PRD0904962;994106500180138
PRD0900157;994106500180278
PRD0900733;994106500180278
PRD0901038;994106500180278
PRD0901265;994106500180278
PRD0901705;994106500180278
PRD0901850;994106500180278
PRD0902706;994106500180278
PRD0903556;994106500180278
PRD0903711;994106500180278
PRD0904311;994106500181073
PRD0900583;994106500181074
PRD0900684;994106500181074
PRD0900784;994106500181074
PRD0900984;994106500181074
PRD0903608;994106500181074
PRD0903657;994106500181074
PRD0903717;994106500181074
PRD0904883;994106500181074
PRD0904976;994106500181074
PRD0900234;994106500181074
PRD0902632;994106500181074
PRD0904751;994106500181074
PRD0903040;994106500181074
PRD0903846;994106500181074
PRD0900676;994106500181998
PRD0901887;994106500181998
PRD0904023;994106500181998
PRD0904679;994106500181998
PRD0900233;994106500181999
PRD0904791;994106500181999
PRD0900132;994106500182000
PRD0901220;994106500182000
PRD0901712;994106500182000
PRD0901887;994106500182000
PRD0904348;994106500182000
PRD0904409;994106500182000
PRD0900168;994106500182000
PRD0903678;994106500182164
PRD0902660;994106500182164
PRD0901420;994106500182936
PRD0904511;994106500182936
PRD0904782;994106500182936
PRD0901145;994106500182936
PRD0900121;994106500182937
PRD0901769;994106500182937
PRD0902388;994106500182937
PRD0902540;994106500182937
PRD0902813;994106500182937
PRD0903052;994106500182937
PRD0903399;994106500182937
PRD0904945;994106500182937
PRD0903828;994106500182937
PRD0901028;994106500182938
PRD0901068;994106500182938
PRD0901488;994106500182938
PRD0901878;994106500182938
PRD0902692;994106500182938
PRD0903052;994106500182938
PRD0904358;994106500182938
PRD0903678;994106500182938
PRD0902613;994106500182938
PRD0902560;994106500182939
PRD0904358;994106500182939
PRD0901060;994106500182939
PRD0901256;994106500183015
PRD0903571;994106500183015
PRD0904237;994106500183015
PRD0904480;994106500183015
PRD0903041;994106500183015
PRD0900199;994106500183016
PRD0900204;994106500183016
PRD0900433;994106500183016
PRD0900653;994106500183016
PRD0900830;994106500183016
PRD0901089;994106500183016
PRD0901619;994106500183016
PRD0901672;994106500183016
PRD0901712;994106500183016
PRD0902242;994106500183016
PRD0902423;994106500183016
PRD0903377;994106500183016
PRD0903395;994106500183016
PRD0903528;994106500183016
PRD0903776;994106500183016
PRD0903988;994106500183016
PRD0904178;994106500183016
PRD0904237;994106500183016
PRD0904360;994106500183016
PRD0904421;994106500183016
PRD0904606;994106500183016
PRD0904681;994106500183016
PRD0904867;994106500183016
PRD0902093;994106500183016
PRD0901826;994106500183016
PRD0902723;994106500183016
PRD0900748;994106500183016
PRD0900902;994106500183016
PRD0900154;994106500183179
PRD0901055;994106500183179
PRD0904463;994106500183179
PRD0901510;994106500183180
PRD0902906;994106500183180
PRD0904963;994106500183180
PRD0900764;994106500183180
PRD0901887;994106500183181
PRD0901026;994106500183212
PRD0901351;994106500183212
PRD0901610;994106500183212
PRD0902138;994106500183212
PRD0902243;994106500183212
PRD0902695;994106500183212
PRD0903019;994106500183212
PRD0903192;994106500183212
PRD0903374;994106500183212
PRD0904276;994106500183212
PRD0904358;994106500183212
PRD0902689;994106500183212
PRD0900013;994106500183213
PRD0900200;994106500183213
PRD0900385;994106500183213
PRD0900411;994106500183213
PRD0900440;994106500183213
PRD0900925;994106500183213
PRD0901011;994106500183213
PRD0901294;994106500183213
PRD0901771;994106500183213
PRD0901966;994106500183213
PRD0903052;994106500183213
PRD0903107;994106500183213
PRD0903192;994106500183213
PRD0903637;994106500183213
PRD0904540;994106500183213
PRD0900262;994106500183213
PRD0904809;994106500183213
PRD0900748;994106500183213
PRD0900986;994106500183631
PRD0903115;994106500183631
PRD0904757;994106500183631
PRD0901250;994106500183632
PRD0902625;994106500183632
PRD0903052;994106500183632
PRD0903382;994106500183632
PRD0900118;994106500183633
PRD0903052;994106500183633
PRD0901945;994106500184023
PRD0903567;994106500184023
PRD0903832;994106500184023
PRD0901098;994106500184414
PRD0901648;994106500184414
PRD0902322;994106500184414
PRD0903711;994106500184414
PRD0902544;994106500185404
PRD0904580;994106500185404
PRD0900121;994106500185405
PRD0904170;994106500185405
PRD0904357;994106500185405
PRD0904043;994106500185405
PRD0901960;994106500185405
PRD0904755;994106500185406
PRD0902425;994106500185667
PRD0902429;994106500185667
PRD0904400;994106500185667
PRD0904414;994106500186320
PRD0903846;994106500186320
PRD0901904;994106500186321
PRD0900181;994106500186322
PRD0900531;994106500186322
PRD0900830;994106500186322
PRD0901265;994106500186322
PRD0901488;994106500186322
PRD0901831;994106500186322
PRD0903047;994106500186322
PRD0903867;994106500186322
PRD0904621;994106500186322
PRD0904559;994106500186322
PRD0901924;994106500186787
PRD0902903;994106500186787
PRD0901088;994106500187177
PRD0901789;994106500187177
PRD0902008;994106500187177
PRD0902054;994106500187177
PRD0903228;994106500187177
PRD0903540;994106500187177
PRD0904340;994106500187177
PRD0900700;994106500187945
PRD0904976;994106500187945
PRD0902279;994106500187945
PRD0902819;994106500187946
PRD0903974;994106500187946
PRD0900395;994106500188075
PRD0900690;994106500188075
PRD0900830;994106500188075
PRD0901959;994106500188075
PRD0902268;994106500188075
PRD0904723;994106500188075
PRD0903678;994106500188075
PRD0902200;994106500188075
PRD0901475;994106500188076
PRD0901514;994106500188076
PRD0902363;994106500188076
PRD0903285;994106500188076
PRD0903776;994106500188076
PRD0904358;994106500188076
PRD0904409;994106500188076
PRD0904720;994106500188076
PRD0900598;994106500188076
PRD0903678;994106500188076
PRD0904912;994106500188076
PRD0901647;994106500188077
PRD0903875;994106500188077
PRD0903678;994106500188077
PRD0901562;994106500188077
PRD0904559;994106500188077
PRD0901060;994106500188077
PRD0900121;994106500188078
PRD0900014;994106500189144
PRD0900138;994106500189144
PRD0900647;994106500189144
PRD0900691;994106500189144
PRD0900715;994106500189144
PRD0901405;994106500189144
PRD0901519;994106500189144
PRD0901644;994106500189144
PRD0901873;994106500189144
PRD0902540;994106500189144
PRD0902855;994106500189144
PRD0903052;994106500189144
PRD0903058;994106500189144
PRD0903110;994106500189144
PRD0903744;994106500189144
PRD0904261;994106500189144
PRD0904976;994106500189144
PRD0904723;994106500189144
PRD0904068;994106500189144
PRD0902786;994106500189144
PRD0903861;994106500189144
PRD0901105;994106500189144
PRD0903200;994106500189144
PRD0902267;994106500189144
PRD0900008;994106500189302
PRD0900330;994106500189302
PRD0900372;994106500189302
PRD0900469;994106500189302
PRD0901401;994106500189302
PRD0901500;994106500189302
PRD0901985;994106500189302
PRD0902942;994106500189302
PRD0903399;994106500189302
PRD0904199;994106500189302
PRD0904826;994106500189302
PRD0904876;994106500189302
PRD0904976;994106500189302
PRD0901067;994106500189302
PRD0901592;994106500189302
PRD0900991;994106500189302
PRD0902671;994106500189302
PRD0901165;994106500189302
PRD0903022;994106500189302
PRD0902660;994106500189998
PRD0900238;994106500189999
PRD0903678;994106500189999
PRD0901791;994106500190912
PRD0901887;994106500190912
PRD0904044;994106500190912
PRD0904358;994106500190912
PRD0904723;994106500190912
PRD0903052;994106500190913
PRD0900938;994106500190914
PRD0901652;994106500190914
PRD0903052;994106500190914
PRD0903409;994106500190914
PRD0900432;994106500190915
PRD0901887;994106500190915
PRD0903052;994106500190915
PRD0901679;994106500190916
PRD0903052;994106500190916
PRD0900251;994106500191627
PRD0900692;994106500191627
PRD0901881;994106500191627
PRD0903753;994106500191627
PRD0901712;994106500191628
PRD0901887;994106500191628
PRD0902129;994106500191628
PRD0900826;994106500191873
PRD0901003;994106500191873
PRD0903195;994106500191873
PRD0903686;994106500191873
PRD0904681;994106500191873
PRD0904845;994106500191873
PRD0904976;994106500191873
PRD0902563;994106500191873
PRD0901287;994106500191873
PRD0900780;994106500191873
PRD0903571;994106500192021
PRD0904408;994106500192021
PRD0901929;994106500192022
PRD0902587;994106500192022
PRD0904269;994106500192022
PRD0904976;994106500192022
PRD0900015;994106500192023
PRD0900229;994106500192023
PRD0900830;994106500192023
PRD0903799;994106500192023
PRD0904498;994106500192023
PRD0904652;994106500192023
PRD0900382;994106500192137
PRD0901132;994106500192137
PRD0902551;994106500192137
PRD0903388;994106500192137
PRD0903415;994106500192137
PRD0903800;994106500192137
PRD0904269;994106500192137
PRD0904358;994106500192137
PRD0904447;994106500192137
PRD0904358;994106500192651
PRD0901867;994106500192651
PRD0904358;994106500192652
PRD0901216;994106500192653
PRD0901278;994106500192653
PRD0901319;994106500192653
PRD0901917;994106500192653
PRD0902499;994106500192653
PRD0902792;994106500192653
PRD0904058;994106500192653
PRD0904208;994106500192653
PRD0904240;994106500192653
PRD0900219;994106500192654
PRD0901319;994106500192654
PRD0901504;994106500192654
PRD0901749;994106500192654
PRD0901917;994106500192654
PRD0902792;994106500192654
PRD0904044;994106500192654
PRD0904058;994106500192654
PRD0904208;994106500192654
PRD0904240;994106500192654
PRD0904358;994106500192654
PRD0904918;994106500192654
PRD0904918;994106500192655
PRD0900968;994106500192656
PRD0903739;994106500192656
PRD0900347;994106500192693
PRD0900531;994106500192693
PRD0900614;994106500192693
PRD0901278;994106500192693
PRD0901288;994106500192693
PRD0902650;994106500192693
PRD0903052;994106500192693
PRD0903255;994106500192693
PRD0903376;994106500192693
PRD0903525;994106500192693
PRD0904045;994106500192693
PRD0904110;994106500192693
PRD0904792;994106500192693
PRD0904867;994106500192693
PRD0904911;994106500192693
PRD0903882;994106500192693
PRD0902539;994106500192693
PRD0902613;994106500192693
PRD0904157;994106500193991
PRD0902356;994106500193991
PRD0903816;994106500194177
PRD0904498;994106500194177
PRD0901333;994106500194178
PRD0904957;994106500194178
PRD0902158;994106500194178
PRD0903212;994106500194178
PRD0900181;994106500194179
PRD0900374;994106500194179
PRD0900986;994106500194179
PRD0901614;994106500194179
PRD0902982;994106500194179
PRD0903107;994106500194179
PRD0903204;994106500194179
PRD0904742;994106500194179
PRD0903678;994106500194179
PRD0902185;994106500194179
PRD0900121;994106500194477
PRD0900167;994106500194477
PRD0900173;994106500194477
PRD0901652;994106500194477
PRD0901653;994106500194477
PRD0901777;994106500194477
PRD0901848;994106500194477
PRD0901959;994106500194477
PRD0902088;994106500194477
PRD0902455;994106500194477
PRD0902897;994106500194477
PRD0903077;994106500194477
PRD0903102;994106500194477
PRD0903284;994106500194477
PRD0903415;994106500194477
PRD0903685;994106500194477
PRD0903768;994106500194477
PRD0904252;994106500194477
PRD0904733;994106500194477
PRD0904878;994106500194477
PRD0901369;994106500194477
PRD0903868;994106500194477
PRD0901746;994106500194477
PRD0900436;994106500194477
PRD0900235;994106500194477
PRD0900830;994106500194517
PRD0902540;994106500194517
PRD0903052;994106500194517
PRD0900181;994106500196226
PRD0901435;994106500196814
PRD0900380;994106500196815
PRD0900722;994106500196815
PRD0903270;994106500196815
PRD0903309;994106500196815
PRD0903533;994106500196815
PRD0904057;994106500196815
PRD0900722;994106500196816
PRD0900121;994106500197035
PRD0901173;994106500197035
PRD0901212;994106500197035
PRD0901342;994106500197035
PRD0901773;994106500197035
PRD0902650;994106500197035
PRD0903313;994106500197035
PRD0903832;994106500197035
PRD0903954;994106500197035
PRD0901670;994106500197035
PRD0901060;994106500197035
PRD0900202;994106500197036
PRD0901224;994106500197036
PRD0902125;994106500197036
PRD0903516;994106500197036
PRD0904100;994106500197036
PRD0902671;994106500197036
PRD0902723;994106500197036
PRD0900121;994106500197287
PRD0900158;994106500197287
PRD0901408;994106500197287
PRD0901500;994106500197287
PRD0901549;994106500197287
PRD0901627;994106500197287
PRD0901997;994106500197287
PRD0902929;994106500197287
PRD0903324;994106500197287
PRD0903632;994106500197287
PRD0904723;994106500197287
PRD0900340;994106500197288
PRD0900385;994106500197288
PRD0901545;994106500197288
PRD0901627;994106500197288
PRD0902662;994106500197288
PRD0903658;994106500197289
PRD0900121;994106500197428
PRD0900202;994106500197428
PRD0903975;994106500197429
PRD0903678;994106500197429
PRD0901773;994106500197430
PRD0903586;994106500197430
PRD0904358;994106500197430
PRD0901662;994106500197430
PRD0903477;994106500197431
PRD0904062;994106500197431
PRD0903704;994106500197431
PRD0903563;994106500198403
PRD0901590;994106500198592
PRD0902650;994106500198592
PRD0903052;994106500198592
PRD0903192;994106500198592
PRD0903612;994106500198592
PRD0903769;994106500198592
PRD0903796;994106500198592
PRD0904411;994106500198592
PRD0904419;994106500198592
PRD0904883;994106500198592
PRD0904887;994106500198592
PRD0900465;994106500198592
PRD0903612;994106500198593
PRD0904974;994106500198593
PRD0901505;994106500198594
PRD0903303;994106500198594
PRD0900119;994106500198594
PRD0901612;994106500198595
PRD0902100;994106500198595
PRD0901441;994106500198665
PRD0901545;994106500198665
PRD0901600;994106500198665
PRD0902526;994106500198665
PRD0902630;994106500198665
PRD0904077;994106500198665
PRD0900291;994106500198665
PRD0900766;994106500198666
PRD0902526;994106500198666
PRD0904077;994106500198666
PRD0904154;994106500198666
PRD0904099;994106500198666
PRD0900115;994106500198815
PRD0900801;994106500198815
PRD0901253;994106500198815
PRD0901359;994106500198815
PRD0903052;994106500198815
PRD0903088;994106500198815
PRD0902453;994106500199496
PRD0903099;994106500199497
PRD0903176;994106500199497
PRD0904828;994106500199497
PRD0900121;994106500199502
PRD0900173;994106500199502
PRD0900363;994106500199502
PRD0901603;994106500199502
PRD0901777;994106500199502
PRD0901954;994106500199502
PRD0903052;994106500199502
PRD0903399;994106500199502
PRD0903867;994106500199502
PRD0904005;994106500199502
PRD0904194;994106500199502
PRD0902288;994106500199502
PRD0903846;994106500199502
PRD0900121;994106500199503
PRD0904004;994106500199503
PRD0900121;994106500200196
PRD0900213;994106500200196
PRD0900675;994106500200196
PRD0901392;994106500200196
PRD0901597;994106500200196
PRD0901848;994106500200196
PRD0902125;994106500200196
PRD0902484;994106500200196
PRD0902694;994106500200196
PRD0902728;994106500200196
PRD0903052;994106500200196
PRD0903114;994106500200196
PRD0903195;994106500200196
PRD0903211;994106500200196
PRD0903485;994106500200196
PRD0903514;994106500200196
PRD0903516;994106500200196
PRD0903706;994106500200196
PRD0903771;994106500200196
PRD0904001;994106500200196
PRD0904110;994106500200196
PRD0904192;994106500200196
PRD0904245;994106500200196
PRD0904299;994106500200196
PRD0904391;994106500200196
PRD0904887;994106500200196
PRD0902093;994106500200196
PRD0903678;994106500200196
PRD0902637;994106500200196
PRD0900213;994106500200197
PRD0900675;994106500200197
PRD0901848;994106500200197
PRD0902109;994106500200197
PRD0902484;994106500200197
PRD0904192;994106500200197
PRD0904679;994106500200197
PRD0904841;994106500200197
PRD0903678;994106500200197
PRD0900342;994106500200198
PRD0900675;994106500200198
PRD0902109;994106500200198
PRD0904841;994106500200198
PRD0903678;994106500200198
PRD0902810;994106500200198
PRD0900588;994106500200568
PRD0903050;994106500200568
PRD0900822;994106500200569
PRD0902060;994106500200569
PRD0902908;994106500200569
PRD0902929;994106500200569
PRD0903052;994106500200569
PRD0901304;994106500200645
PRD0901887;994106500200645
PRD0901060;994106500200645
PRD0900111;994106500201027
PRD0900329;994106500201027
PRD0900494;994106500201027
PRD0900774;994106500201027
PRD0901035;994106500201027
PRD0901265;994106500201027
PRD0901278;994106500201027
PRD0902212;994106500201027
PRD0902382;994106500201027
PRD0902658;994106500201027
PRD0902882;994106500201027
PRD0902958;994106500201027
PRD0903007;994106500201027
PRD0903052;994106500201027
PRD0903082;994106500201027
PRD0903705;994106500201027
PRD0903774;994106500201027
PRD0903788;994106500201027
PRD0903809;994106500201027
PRD0904035;994106500201027
PRD0904358;994106500201027
PRD0903678;994106500201027
PRD0902676;994106500201027
PRD0901948;994106500201125
PRD0903202;994106500201125
PRD0900865;994106500201126
PRD0904612;994106500201356
PRD0902277;994106500201356
PRD0903678;994106500201356
PRD0900008;994106500201357
PRD0900705;994106500201357
PRD0902163;994106500201357
PRD0903389;994106500201357
PRD0903621;994106500201357
PRD0904736;994106500201357
PRD0903678;994106500201357
PRD0901706;994106500201357
PRD0904140;994106500201357
PRD0902589;994106500201357
PRD0900302;994106500202398
PRD0900531;994106500202398
PRD0900672;994106500202398
PRD0900830;994106500202398
PRD0901228;994106500202398
PRD0901667;994106500202398
PRD0901961;994106500202398
PRD0902247;994106500202398
PRD0903052;994106500202398
PRD0903542;994106500202398
PRD0904358;994106500202398
PRD0904951;994106500202398
PRD0904961;994106500202398
PRD0904982;994106500202398
PRD0900207;994106500202398
PRD0901777;994106500203185
PRD0901672;994106500203503
PRD0903959;994106500203503
PRD0904723;994106500203503
PRD0901276;994106500203503
PRD0903426;994106500203503
PRD0903612;994106500203504
PRD0903866;994106500203504
PRD0904723;994106500203504
PRD0901276;994106500203504
PRD0901265;994106500203505
PRD0902322;994106500203505
PRD0903052;994106500203505
PRD0903678;994106500203604
PRD0900097;994106500203605
PRD0900324;994106500203605
PRD0900483;994106500203605
PRD0900695;994106500203605
PRD0903678;994106500203605
PRD0900373;994106500204136
PRD0900700;994106500204136
PRD0901265;994106500204136
PRD0901278;994106500204136
PRD0901435;994106500204136
PRD0903052;994106500204136
PRD0904211;994106500204136
PRD0904773;994106500204136
PRD0904887;994106500204136
PRD0901301;994106500204136
PRD0901635;994106500204136
PRD0901927;994106500204580
PRD0904528;994106500204580
PRD0904604;994106500204580
PRD0904808;994106500204580
PRD0900251;994106500204683
PRD0900791;994106500204683
PRD0903273;994106500204683
PRD0900531;994106500204684
PRD0900609;994106500204684
PRD0901789;994106500204684
PRD0903052;994106500204684
PRD0903273;994106500204684
PRD0904846;994106500204684
PRD0904961;994106500204684
PRD0901129;994106500204684
PRD0902900;994106500204684
PRD0900121;994106500204685
PRD0900199;994106500204685
PRD0903074;994106500204685
PRD0900121;994106500204686
PRD0901406;994106500204686
PRD0901546;994106500204686
PRD0902555;994106500204686
PRD0902569;994106500204686
PRD0903074;994106500204686
PRD0903228;994106500204686
PRD0903774;994106500204686
PRD0900265;994106500204687
PRD0900830;994106500204687
PRD0901265;994106500204687
PRD0901712;994106500204687
PRD0901718;994106500204687
PRD0901948;994106500204687
PRD0901961;994106500204687
PRD0902197;994106500204687
PRD0902944;994106500204687
PRD0903033;994106500204687
PRD0903052;994106500204687
PRD0903074;994106500204687
PRD0903081;994106500204687
PRD0903542;994106500204687
PRD0903779;994106500204687
PRD0903806;994106500204687
PRD0903877;994106500204687
PRD0903993;994106500204687
PRD0904044;994106500204687
PRD0904358;994106500204687
PRD0901365;994106500204687
PRD0903963;994106500204687
PRD0901348;994106500204687
PRD0900242;994106500204687
PRD0900882;994106500204687
PRD0902137;994106500204687
PRD0902404;994106500204687
PRD0901265;994106500205238
PRD0901608;994106500205238
PRD0903845;994106500205586
PRD0904557;994106500205586
PRD0901200;994106500205586
PRD0904133;994106500205586
PRD0901408;994106500205600
PRD0900204;994106500205610
PRD0900371;994106500205610
PRD0901094;994106500205610
PRD0901137;994106500205610
PRD0901926;994106500205610
PRD0902192;994106500205610
PRD0902370;994106500205610
PRD0903389;994106500205610
PRD0903522;994106500205610
PRD0903588;994106500205610
PRD0903993;994106500205610
PRD0904044;994106500205610
PRD0904045;994106500205610
PRD0900582;994106500205610
PRD0902736;994106500205610
PRD0900294;994106500205610
PRD0900032;994106500205773
